simulated annealing,1468483669,0.2192990779876709
hill climber,1468488688,0.003712892532348633
greedy,1468521468,0.17052102088928223
simulated annealing,1468820310,0.23691415786743164
hill climber,1468820310,0.004868030548095703
greedy,1468819968,0.21379995346069336
simulated annealing,1468860910,0.30803513526916504
hill climber,1468873666,0.005828857421875
greedy,1468859842,0.21369004249572754
simulated annealing,1468764323,0.3325231075286865
hill climber,1468764323,0.0054318904876708984
greedy,1468765906,0.2513248920440674
simulated annealing,1469020826,0.17644500732421875
hill climber,1469020826,0.0037949085235595703
greedy,1469014450,0.1379680633544922
simulated annealing,1468132825,0.25959300994873047
hill climber,1468147535,0.00593113899230957
greedy,1468157261,0.23051118850708008
simulated annealing,1468998428,0.21291375160217285
hill climber,1469000607,0.0037419795989990234
greedy,1469002806,0.16794991493225098
simulated annealing,1468765819,0.25446605682373047
hill climber,1468772726,0.004179239273071289
greedy,1468763762,0.21134710311889648
simulated annealing,1468773769,0.21750807762145996
hill climber,1468773769,0.00487518310546875
greedy,1468768439,0.20892119407653809
simulated annealing,1469020826,0.17297816276550293
hill climber,1469020826,0.0040090084075927734
greedy,1469014450,0.14006400108337402
simulated annealing,1468558715,0.31562209129333496
hill climber,1468560397,0.006433010101318359
greedy,1468565142,0.2649540901184082
simulated annealing,1469020826,0.1724410057067871
hill climber,1469020826,0.0038530826568603516
greedy,1469014450,0.13993120193481445
simulated annealing,1468557980,0.27101922035217285
hill climber,1468559544,0.0059049129486083984
greedy,1468560090,0.258922815322876
simulated annealing,1468846187,0.20207905769348145
hill climber,1468856099,0.00432586669921875
greedy,1468860424,0.17264103889465332
simulated annealing,1468857281,0.24251294136047363
hill climber,1468858927,0.004687070846557617
greedy,1468859047,0.1853640079498291
simulated annealing,1468865722,0.2334458827972412
hill climber,1468865734,0.004922151565551758
greedy,1468859047,0.18486404418945312
simulated annealing,1468856262,0.24562907218933105
hill climber,1468856262,0.004826068878173828
greedy,1468853975,0.1783919334411621
simulated annealing,1468132167,0.2576479911804199
hill climber,1468143651,0.00546717643737793
greedy,1468132027,0.25356602668762207
simulated annealing,1469011858,0.1940779685974121
hill climber,1469012727,0.0036230087280273438
greedy,1469011279,0.139693021774292
simulated annealing,1468131998,0.2849740982055664
hill climber,1468141265,0.0049898624420166016
greedy,1468132182,0.21363306045532227
simulated annealing,1469018941,0.20770597457885742
hill climber,1469019101,0.0037980079650878906
greedy,1469019101,0.1608750820159912
simulated annealing,1468853824,0.21906304359436035
hill climber,1468857223,0.004617929458618164
greedy,1468853372,0.18292999267578125
simulated annealing,1468764186,0.23690485954284668
hill climber,1468771027,0.004967927932739258
greedy,1468773506,0.19596600532531738
simulated annealing,1468876017,0.2635939121246338
hill climber,1468882395,0.0046689510345458984
greedy,1468876873,0.21732592582702637
simulated annealing,1469019101,0.19183802604675293
hill climber,1469019101,0.003882884979248047
greedy,1469019101,0.1516580581665039
simulated annealing,1468765272,0.3197469711303711
hill climber,1468766818,0.006429910659790039
greedy,1468767615,0.2563669681549072
simulated annealing,1469008032,0.18670201301574707
hill climber,1469008032,0.003654956817626953
greedy,1469010019,0.16671204566955566
simulated annealing,1468764186,0.23454904556274414
hill climber,1468771027,0.0049669742584228516
greedy,1468773506,0.19700980186462402
simulated annealing,1468561047,0.44156789779663086
hill climber,1468574124,0.005701303482055664
greedy,1468558289,0.22056078910827637
simulated annealing,1468851942,0.20965790748596191
hill climber,1468851942,0.004338979721069336
greedy,1468854130,0.15871787071228027
simulated annealing,1468767036,0.23757433891296387
hill climber,1468767036,0.0044100284576416016
greedy,1468768912,0.2068789005279541
simulated annealing,1468474141,0.2651379108428955
hill climber,1468516329,0.00479888916015625
greedy,1468500977,0.20204901695251465
simulated annealing,1468773185,0.22736215591430664
hill climber,1468767884,0.004335880279541016
greedy,1468765549,0.26235294342041016
simulated annealing,1468767846,0.26764988899230957
hill climber,1468767846,0.004953861236572266
greedy,1468769663,0.19663619995117188
simulated annealing,1468997427,0.18080401420593262
hill climber,1469018892,0.003793001174926758
greedy,1469018892,0.1546459197998047
simulated annealing,1468767235,0.2541670799255371
hill climber,1468767666,0.004733085632324219
greedy,1468765140,0.192795991897583
simulated annealing,1468849134,0.2647538185119629
hill climber,1468849134,0.00507807731628418
greedy,1468842349,0.17681598663330078
simulated annealing,1468742219,0.2603580951690674
hill climber,1468744055,0.0039920806884765625
greedy,1468754433,0.15683603286743164
simulated annealing,1469041076,0.21031880378723145
hill climber,1469064055,0.004890918731689453
greedy,1469033230,0.1786632537841797
simulated annealing,1468736542,0.18673300743103027
hill climber,1468751766,0.004086017608642578
greedy,1468736398,0.16091179847717285
simulated annealing,1468764410,0.26165199279785156
hill climber,1468772950,0.004117012023925781
greedy,1468764184,0.18689990043640137
simulated annealing,1468855952,0.2887129783630371
hill climber,1468861757,0.004910945892333984
greedy,1468860428,0.20609092712402344
simulated annealing,1468844628,0.2875666618347168
hill climber,1468851032,0.004773855209350586
greedy,1468845510,0.23671889305114746
simulated annealing,1468877516,0.3006870746612549
hill climber,1468879671,0.004966259002685547
greedy,1468889357,0.2087101936340332
simulated annealing,1468855332,0.26991796493530273
hill climber,1468859856,0.005743741989135742
greedy,1468853257,0.21285200119018555
simulated annealing,1468561696,0.3132960796356201
hill climber,1468561759,0.00758671760559082
greedy,1468560301,0.2636411190032959
simulated annealing,1468853403,0.29102182388305664
hill climber,1468855614,0.00505518913269043
greedy,1468854915,0.2009599208831787
simulated annealing,1468764572,0.28206896781921387
hill climber,1468765410,0.0060460567474365234
greedy,1468764944,0.22176003456115723
simulated annealing,1468560593,0.2372732162475586
hill climber,1468560593,0.005103111267089844
greedy,1468560000,0.228132963180542
simulated annealing,1468772850,0.2486560344696045
hill climber,1468775876,0.005003929138183594
greedy,1468765651,0.20945477485656738
simulated annealing,1468767294,0.2580857276916504
hill climber,1468779351,0.003947019577026367
greedy,1468766046,0.20779204368591309
simulated annealing,1468856751,0.27802395820617676
hill climber,1468857999,0.005254983901977539
greedy,1468859047,0.1950242519378662
simulated annealing,1468766769,0.2470710277557373
hill climber,1468767274,0.00500035285949707
greedy,1468766492,0.21417808532714844
simulated annealing,1468855925,0.2615222930908203
hill climber,1468855925,0.0054280757904052734
greedy,1468856987,0.21982288360595703
simulated annealing,1468772560,0.40445780754089355
hill climber,1468773436,0.004743099212646484
greedy,1468765724,0.22983288764953613
simulated annealing,1468997544,0.21650409698486328
hill climber,1469002466,0.004278898239135742
greedy,1469008371,0.17011594772338867
simulated annealing,1468765703,0.26694512367248535
hill climber,1468766646,0.004805088043212891
greedy,1468768912,0.23266983032226562
simulated annealing,1468396617,0.25597214698791504
hill climber,1468396700,0.0053179264068603516
greedy,1468406996,0.19437694549560547
simulated annealing,1468393633,0.31552815437316895
hill climber,1468427981,0.006201028823852539
greedy,1468406996,0.1939220428466797
simulated annealing,1468784189,0.23952841758728027
hill climber,1468784189,0.004211902618408203
greedy,1468775539,0.19857192039489746
simulated annealing,1468854487,0.2029581069946289
hill climber,1468857377,0.005316019058227539
greedy,1468853982,0.2575411796569824
simulated annealing,1469020826,0.17383480072021484
hill climber,1469020826,0.004138946533203125
greedy,1469014450,0.13883686065673828
simulated annealing,1468764026,0.2612931728363037
hill climber,1468765156,0.004988908767700195
greedy,1468763608,0.19684100151062012
simulated annealing,1468791882,0.23489689826965332
hill climber,1468800454,0.0046329498291015625
greedy,1468786105,0.13994812965393066
simulated annealing,1468767825,0.2520937919616699
hill climber,1468790936,0.004119157791137695
greedy,1468766370,0.20256495475769043
simulated annealing,1468849245,0.18727588653564453
hill climber,1468851325,0.004398822784423828
greedy,1468845451,0.21472406387329102
simulated annealing,1468766327,0.23578310012817383
hill climber,1468769843,0.004646778106689453
greedy,1468764486,0.18596577644348145
simulated annealing,1468855031,0.23248600959777832
hill climber,1468858602,0.005217075347900391
greedy,1468854211,0.17535185813903809
simulated annealing,1469007103,0.20302510261535645
hill climber,1469007103,0.003944873809814453
greedy,1469009172,0.1680901050567627
simulated annealing,1468736255,0.2323169708251953
hill climber,1468739346,0.0052869319915771484
greedy,1468736952,0.16307997703552246
simulated annealing,1468842440,0.22985291481018066
hill climber,1468845864,0.005132198333740234
greedy,1468848707,0.1803910732269287
simulated annealing,1468740222,0.23938465118408203
hill climber,1468751766,0.0042552947998046875
greedy,1468736398,0.16092801094055176
simulated annealing,1468766480,0.26765918731689453
hill climber,1468787555,0.00410914421081543
greedy,1468766715,0.19951605796813965
simulated annealing,1468764466,0.27937769889831543
hill climber,1468771637,0.006155967712402344
greedy,1468763656,0.23752808570861816
simulated annealing,1468571290,0.20981192588806152
hill climber,1468573865,0.006129026412963867
greedy,1468558508,0.23380827903747559
simulated annealing,1468750300,0.23611903190612793
hill climber,1468750300,0.004611968994140625
greedy,1468749261,0.17101001739501953
simulated annealing,1468767755,0.1753368377685547
hill climber,1468772905,0.00442194938659668
greedy,1468764570,0.23703575134277344
simulated annealing,1468842094,0.2068648338317871
hill climber,1468845841,0.0056209564208984375
greedy,1468840223,0.16856622695922852
simulated annealing,1468822432,0.22655797004699707
hill climber,1468822432,0.004297018051147461
greedy,1468819130,0.18001294136047363
simulated annealing,1468770333,0.23973417282104492
hill climber,1468770579,0.004950046539306641
greedy,1468766400,0.20013713836669922
simulated annealing,1468764151,0.2543337345123291
hill climber,1468764262,0.005097866058349609
greedy,1468764508,0.20171213150024414
simulated annealing,1468764533,0.2590019702911377
hill climber,1468770435,0.0041730403900146484
greedy,1468766702,0.21377086639404297
simulated annealing,1468853660,0.3033108711242676
hill climber,1468857745,0.005030155181884766
greedy,1468855691,0.16293096542358398
simulated annealing,1468766627,0.24143218994140625
hill climber,1468777662,0.00550079345703125
greedy,1468765195,0.19874095916748047
simulated annealing,1468764252,0.26872992515563965
hill climber,1468768924,0.00416111946105957
greedy,1468765564,0.20616483688354492
simulated annealing,1468797195,0.23929214477539062
hill climber,1468797508,0.003863096237182617
greedy,1468796291,0.16147828102111816
simulated annealing,1469000783,0.19894719123840332
hill climber,1469001651,0.004042863845825195
greedy,1469000049,0.15840792655944824
simulated annealing,1468792581,0.20005226135253906
hill climber,1468796117,0.004139900207519531
greedy,1468796082,0.15478301048278809
simulated annealing,1468785517,0.22173285484313965
hill climber,1468791774,0.005335092544555664
greedy,1468786613,0.19670701026916504
simulated annealing,1468767565,0.26293492317199707
hill climber,1468776770,0.005326986312866211
greedy,1468765065,0.1839921474456787
simulated annealing,1468856093,0.26663804054260254
hill climber,1468857171,0.004825115203857422
greedy,1468857089,0.16333913803100586
simulated annealing,1468517481,0.2343919277191162
hill climber,1468545101,0.004065752029418945
greedy,1468532607,0.15926194190979004
simulated annealing,1468765443,0.33295702934265137
hill climber,1468766567,0.005611896514892578
greedy,1468765195,0.1983342170715332
simulated annealing,1468996766,0.17914080619812012
hill climber,1469018892,0.003961086273193359
greedy,1469018892,0.15466690063476562
simulated annealing,1468834433,0.2247159481048584
hill climber,1468838966,0.00479888916015625
greedy,1468838966,0.18239307403564453
simulated annealing,1468764949,0.319929838180542
hill climber,1468765133,0.005733966827392578
greedy,1468778808,0.2286069393157959
simulated annealing,1468767022,0.22101211547851562
hill climber,1468767022,0.004391908645629883
greedy,1468767979,0.22937321662902832
simulated annealing,1468738154,0.3157320022583008
hill climber,1468741024,0.0054929256439208984
greedy,1468739384,0.23846101760864258
simulated annealing,1468770489,0.2658112049102783
hill climber,1468774980,0.004988908767700195
greedy,1468769783,0.19271111488342285
simulated annealing,1468768356,0.2386949062347412
hill climber,1468768356,0.005180835723876953
greedy,1468771511,0.20251798629760742
